,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitiviy,Base Precision,Base Gain,Base Accuracy,Base TP TRIM %,Base FP TRIM %,Dataset,Trim Percent
533,lighter_rep.seq_sim_rl_50_cov_8_1_23.corrected.fastq.gz,run.lighter.sh,23,0,17615,30691,0,0,0,0,48306,0,2366952,48348,0,0,0,0,0,2415300,Lighter,8,50,0.0,,0.0,0.979982610856,,,IGH,0.0
534,musket_rep.seq_sim_rl_75_cov_4_1_21.corrected.fastq,run.musket.sh,20,13821,4372,1442,122,1439,0,0,21196,28986,1554624,2609,194,3287,0,0,0,1589700,Musket,4,75,0.917423642981,0.898150156478,0.813388194335,0.996169088507,,,IGH,0.0
535,musket_rep.seq_sim_rl_75_cov_4_1_19.corrected.fastq.gz,run.musket.sh,19,983,342,250,22,343,0,0,1940,2460,141802,478,42,718,0,0,0,145500,Musket,4,75,0.837304288632,0.774071743235,0.592920353982,0.991491408935,,,IGH,0.0
536,lighter_rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.lighter.sh,20,0,2974,10411,0,0,0,0,13385,0,983822,20053,0,0,0,0,0,1003875,Lighter,8,75,0.0,,0.0,0.980024405429,,,IGH,0.0
537,lighter_rep.seq_sim_rl_50_cov_8_1_24.corrected.fastq.gz,run.lighter.sh,24,0,10507,18358,0,0,0,0,28865,0,1414290,28960,0,0,0,0,0,1443250,Lighter,8,50,0.0,,0.0,0.979934176338,,,IGH,0.0
538,fiona_rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,24,13725,10587,42434,7071,6170,276,119,80263,82898,7855250,68509,9485,9783,401,123,14,8026463,Fiona,16,50,0.547517618076,0.890591091726,0.480255206166,0.988998746519,0.102189781022,0.897810218978,IGH,1.70685394052e-05
539,musket_rep.seq_sim_rl_50_cov_4_1_24.corrected.fastq.gz,run.musket.sh,24,24393,17319,5866,135,2468,0,0,50181,36494,2454469,13438,227,4422,0,0,0,2509050,Musket,4,50,0.730873988625,0.891924919347,0.642313546423,0.99279129551,,,IGH,0.0
540,musket_rep.seq_sim_rl_50_cov_8_1_22.corrected.fastq.gz,run.musket.sh,22,6161,4140,1033,17,80,0,0,11431,9017,560030,2360,28,115,0,0,0,571550,Musket,8,50,0.792563944801,0.987406920718,0.782455831942,0.995620680605,,,IGH,0.0
541,musket_rep.seq_sim_rl_75_cov_8_1_19.corrected.fastq.gz,run.musket.sh,19,24225,9551,8670,278,1803,0,0,44527,54809,3269359,11827,394,3136,0,0,0,3339525,Musket,8,75,0.822513356144,0.945879713521,0.775451707786,0.995401441822,,,IGH,0.0
542,lighter_rep.seq_sim_rl_75_cov_8_1_21.corrected.fastq.gz,run.lighter.sh,21,0,9575,34330,0,0,0,0,43905,0,3226482,66393,0,0,0,0,0,3292875,Lighter,8,75,0.0,,0.0,0.979837376153,,,IGH,0.0
543,lighter_rep.seq_sim_rl_75_cov_16_1_19.corrected.fastq.gz,run.lighter.sh,19,70,15206,53884,34,519,0,0,69713,2536,5123010,102304,37,588,0,0,0,5228475,Lighter,16,75,0.0241892407478,0.811779769526,0.0185806943915,0.980313762617,,,IGH,0.0
544,musket_rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.musket.sh,20,7319,2542,1594,57,321,0,0,11833,15609,869078,2066,81,641,0,0,0,887475,Musket,8,75,0.883111739745,0.960553846154,0.84684582744,0.996858503056,,,IGH,0.0
545,lighter_rep.seq_sim_rl_50_cov_16_1_22.corrected.fastq.gz,run.lighter.sh,22,698,61510,105105,183,1755,0,0,169251,7509,8290853,161984,193,2011,0,0,0,8462550,Lighter,16,50,0.0443027145664,0.788760504202,0.0324379177901,0.980598283023,,,IGH,0.0
546,musket_rep.seq_sim_rl_50_cov_8_1_23.corrected.fastq.gz,run.musket.sh,23,34303,23788,6897,171,1639,0,0,66798,50588,3270352,15894,239,2827,0,0,0,3339900,Musket,8,50,0.760927769923,0.947074791725,0.7184049818,0.994323183329,,,IGH,0.0
547,bless_rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.bless.sh,22,103551,79135,102670,179,10930,602,62627,297067,224994,20243960,148873,1030,32162,5607,1552978,71394,22280998,Bless,32,75,0.601802245183,0.856262106918,0.500779689034,0.921626247816,0.0439517548936,0.956048245106,IGH,0.0729039157043
548,lighter_rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.lighter.sh,22,0,2228,8150,0,0,0,0,10378,0,762743,15607,0,0,0,0,0,778350,Lighter,1,75,0.0,,0.0,0.979948609237,,,IGH,0.0
549,coral_rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.coral.sh,24,99966,28348,80522,85,7164,7411,160,223496,324813,21888262,122627,247,13244,8240,125,51,22357609,Coral,32,100,0.725936438405,0.93796076778,0.677921062042,0.993537621595,0.289772727273,0.710227272727,IGH,7.87204034206e-06
550,musket_rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.musket.sh,22,5954,1888,1004,56,1476,0,0,10378,13156,759366,2321,130,3377,0,0,0,778350,Musket,1,75,0.850035536603,0.795741849634,0.63184079602,0.992512365902,,,IGH,0.0
551,lighter_rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.lighter.sh,22,0,3919,14041,0,0,0,0,17960,0,1320061,26939,0,0,0,0,0,1347000,Lighter,2,75,0.0,,0.0,0.98000074239,,,IGH,0.0
552,musket_rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.musket.sh,22,11894,3665,1130,97,1173,1,1,17960,24536,1317519,2249,154,2541,1,1,0,1347001,Musket,2,75,0.916035094269,0.906123051924,0.821131230166,0.996328139326,0.0,1.0,IGH,7.42389946258e-07
553,musket_rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq.gz,run.musket.sh,23,21896,15500,5006,107,903,0,0,43412,32627,2125614,10691,136,1532,0,0,0,2170600,Musket,16,50,0.753197285193,0.955150911912,0.717830924789,0.994306182622,,,IGH,0.0
554,lighter_rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.lighter.sh,22,0,8068,29310,0,0,0,0,37378,0,2747336,56014,0,0,0,0,0,2803350,Lighter,4,75,0.0,,0.0,0.980018905952,,,IGH,0.0
555,musket_rep.seq_sim_rl_75_cov_8_1_21.corrected.fastq.gz,run.musket.sh,21,38594,13240,7219,386,3202,2,1,62643,83415,4597744,10550,557,5956,4,2,0,4698228,Musket,8,75,0.88772415261,0.933314685315,0.82429628053,0.996366928127,0.0,1.0,IGH,4.25692409989e-07
556,musket_rep.seq_sim_rl_50_cov_8_1_24.corrected.fastq.gz,run.musket.sh,24,16516,11787,3888,89,1341,1,0,33622,24839,1645012,8702,129,2417,2,0,0,1681101,Musket,8,50,0.740556334039,0.911255411255,0.668435645926,0.993307957107,,,IGH,0.0
557,lighter_rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2228,8150,0,0,0,0,10378,0,762743,15607,0,0,0,0,0,778350,Lighter,1,75,0.0,,0.0,0.979948609237,,,IGH,0.0
558,musket_rep.seq_sim_rl_50_cov_16_1_21.corrected.fastq.gz,run.musket.sh,21,5310,4009,1414,35,220,0,0,10988,8116,538065,2835,50,334,0,0,0,549400,Musket,16,50,0.741119532463,0.960473372781,0.7106200347,0.994140880961,,,IGH,0.0
559,musket_rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.musket.sh,23,5854,1888,1112,52,1472,0,0,10378,12866,759545,2615,126,3198,0,0,0,778350,Musket,1,75,0.831083263355,0.800921314741,0.624507460758,0.992369756536,,,IGH,0.0
560,lighter_rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.lighter.sh,23,0,3919,14041,0,0,0,0,17960,0,1320061,26939,0,0,0,0,0,1347000,Lighter,2,75,0.0,,0.0,0.98000074239,,,IGH,0.0
561,musket_rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.musket.sh,22,25127,7667,2323,201,2059,1,1,37378,51281,2743061,4447,286,4273,2,2,0,2803352,Musket,4,75,0.920201693942,0.923050615595,0.843489807637,0.996785990486,0.0,1.0,IGH,7.134316347e-07
562,lighter_rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.lighter.sh,22,0,7457,26927,0,0,0,0,34384,0,2527046,51754,0,0,0,0,0,2578800,Lighter,8,75,0.0,,0.0,0.979930975648,,,IGH,0.0
563,lighter_rep.seq_sim_rl_75_cov_128_1_23.corrected.fastq.gz,run.lighter.sh,23,1,3914,14111,9,100,0,0,18135,2888,1332816,24286,10,125,0,0,0,1360125,Lighter,128,75,0.10627805991,0.958513109857,0.10167807463,0.982045032626,,,IGH,0.0
564,lighter_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.lighter.sh,24,0,14,30,0,0,0,0,44,3,3244,53,0,0,0,0,0,3300,Lighter,8,75,0.0535714285714,1.0,0.0535714285714,0.983939393939,,,IGH,0.0
565,bless_rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.bless.sh,24,116163,84844,227643,282,17041,873,127410,446846,338221,39249156,365735,1578,43266,7843,4491346,189052,44686197,Bless,64,100,0.480457585417,0.868725759638,0.407855036394,0.889661055782,0.0403922914248,0.959607708575,IGH,0.104739233012
566,musket_rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.musket.sh,23,3862,1161,342,12,283,0,0,5660,7664,415490,763,24,559,0,0,0,424500,Musket,2,75,0.909457695503,0.932019944059,0.843123294173,0.996829210836,,,IGH,0.0
567,bless_rep.seq_sim_rl_50_cov_32_1_21.corrected.fastq.gz,run.bless.sh,21,116825,166950,141398,267,18450,884,45626,444774,215690,21293849,201942,1348,48890,5214,446608,26363,22239904,Bless,32,50,0.516459466708,0.799461811604,0.386910006896,0.968307529178,0.0557391467976,0.944260853202,IGH,0.0212667734537
568,lighter_rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2205,8108,0,0,0,0,10313,0,758043,15432,0,0,0,0,0,773475,Lighter,4,75,0.0,,0.0,0.980048482498,,,IGH,0.0
569,lighter_rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.lighter.sh,19,0,33,158,0,2,1,0,194,59,19035,303,1,2,1,0,0,19401,Lighter,64,100,0.162983425414,0.951612903226,0.154696132597,0.984176073398,,,IGH,0.0
570,bless_rep.seq_sim_rl_50_cov_32_1_20.corrected.fastq.gz,run.bless.sh,20,3208,4600,3680,5,536,31,1484,12060,5821,574267,5341,41,1486,254,14904,944,603058,Bless,32,50,0.521501523025,0.769871710091,0.365615481097,0.963418887453,0.0595658758203,0.94043412418,IGH,0.0262793960117
571,lighter_rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.lighter.sh,20,0,5,11,0,0,0,0,16,0,1573,27,0,0,0,0,0,1600,Lighter,4,100,0.0,,0.0,0.983125,,,IGH,0.0
572,musket_rep.seq_sim_rl_75_cov_16_1_19.corrected.fastq.gz,run.musket.sh,19,64942,32227,44271,704,6833,3,0,148980,159554,10939002,63141,1081,10719,6,0,0,11173503,Musket,16,75,0.716468712813,0.937015133986,0.668308673298,0.99329243479,,,IGH,0.0
573,lighter_rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.lighter.sh,23,0,8006,28602,0,0,0,0,36608,0,2690358,55242,0,0,0,0,0,2745600,Lighter,8,75,0.0,,0.0,0.979879807692,,,IGH,0.0
574,musket_rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.musket.sh,24,7695,2433,945,56,1158,1,1,12288,16106,900674,2255,104,2460,1,1,0,921601,Musket,2,75,0.877185338489,0.867453008025,0.743151244486,0.994768885884,0.0,1.0,IGH,1.08506826707e-06
575,lighter_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.lighter.sh,20,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000,Lighter,1,100,0.0,,0.0,0.980032033426,,,IGH,0.0
576,musket_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.musket.sh,20,4091,765,646,43,1635,0,0,7180,12582,699459,1625,130,4204,0,0,0,718000,Musket,1,100,0.885619764905,0.749553199094,0.589709298233,0.991700557103,,,IGH,0.0
577,lighter_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000,Lighter,2,100,0.0,,0.0,0.979959610028,,,IGH,0.0
578,musket_rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.musket.sh,19,366,73,51,1,13,0,0,504,883,49429,70,3,15,0,0,0,50400,Musket,2,100,0.926547743966,0.983296213808,0.910807974816,0.998253968254,,,IGH,0.0
579,musket_rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.musket.sh,20,19945,3506,2802,232,1843,0,0,28328,52327,2772074,4104,342,3953,0,0,0,2832800,Musket,4,100,0.927274016055,0.929761904762,0.857223866315,0.997035088958,,,IGH,0.0
580,lighter_rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.lighter.sh,21,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000,Lighter,1,100,0.0,,0.0,0.980032033426,,,IGH,0.0
581,lighter_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.lighter.sh,21,53,11064,39322,34,424,0,0,50897,2175,3740262,74336,36,466,0,0,0,3817275,Lighter,16,75,0.0284272849656,0.823551684968,0.0223366574741,0.980394915221,,,IGH,0.0
582,lighter_rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,3,873,2936,3,23,0,0,3838,160,282125,5537,3,25,0,0,0,287850,Lighter,16,75,0.0280849569949,0.864864864865,0.0236966824645,0.98066701407,,,IGH,0.0
583,lighter_rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.lighter.sh,21,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000,Lighter,2,100,0.0,,0.0,0.979959610028,,,IGH,0.0
584,musket_rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.musket.sh,21,4544,824,611,38,1163,0,0,7180,12837,700839,1407,93,2824,0,0,0,718000,Musket,1,100,0.901221566976,0.819679458528,0.702962650941,0.993977715877,,,IGH,0.0
585,musket_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.musket.sh,20,5472,1008,615,57,502,0,0,7654,14138,749237,976,75,974,0,0,0,765400,Musket,2,100,0.935424110097,0.935547908947,0.870980547836,0.997354324536,,,IGH,0.0
586,lighter_rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.lighter.sh,22,11,1928,6676,10,86,0,0,8711,376,640161,12684,10,94,0,0,0,653325,Lighter,16,75,0.0287901990812,0.8,0.0215926493109,0.980426280947,,,IGH,0.0
587,musket_rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.musket.sh,21,4759,768,482,51,644,0,0,6704,12551,655199,956,79,1615,0,0,0,670400,Musket,2,100,0.929221884949,0.885994635042,0.80965425335,0.996047136038,,,IGH,0.0
588,musket_rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.musket.sh,23,25258,7673,2259,182,2004,2,2,37378,51051,2743246,4705,258,4087,3,3,0,2803353,Musket,4,75,0.915614463017,0.925826517473,0.842259129062,0.99676958271,0.0,1.0,IGH,1.07014707031e-06
589,fiona_rep.seq_sim_rl_75_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,21,14484,30861,81029,8125,7107,372,205,141978,89376,10422847,113674,10403,11553,532,222,8,10648615,Fiona,32,50,0.440167446442,0.880890194262,0.380650086186,0.987192315389,0.0347826086957,0.965217391304,IGH,2.15990530224e-05
590,lighter_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.lighter.sh,24,0,5886,21172,0,0,0,0,27058,0,1988781,40569,0,0,0,0,0,2029350,Lighter,4,75,0.0,,0.0,0.980008869835,,,IGH,0.0
591,lighter_rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.lighter.sh,21,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800,Lighter,4,100,0.0,,0.0,0.979958698108,,,IGH,0.0
592,fiona_rep.seq_sim_rl_75_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,24,22640,32530,76494,8103,8767,446,220,148980,106993,10935033,106196,10574,14120,648,230,13,11173807,Fiona,16,50,0.501869233403,0.878713216876,0.432597366656,0.988207407439,0.0534979423868,0.946502057613,IGH,2.17472880997e-05
593,musket_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq,run.musket.sh,23,20144,6698,3082,130,1499,1,0,31554,41993,2316253,5416,194,2693,2,0,0,2366551,Musket,8,75,0.885760087747,0.939692982456,0.828914341159,0.996490673558,,,IGH,0.0
594,bless_rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq,run.bless.sh,23,57423,42320,11571,39,2719,144,7627,114216,87653,5505664,21732,199,8723,582,81713,4794,5711060,Bless,16,50,0.801325593089,0.904030611192,0.716259084884,0.980206145315,0.0554174806663,0.944582519334,IGH,0.0151472756371
595,lighter_rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.lighter.sh,20,0,5993,39571,0,0,0,0,45564,0,4465076,91324,0,0,0,0,0,4556400,Lighter,8,100,0.0,,0.0,0.979956983584,,,IGH,0.0
596,bless_rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.bless.sh,23,76017,43513,95544,148,7890,384,63618,223496,204309,19668541,150008,759,22614,3250,2208291,92656,22350428,Bless,32,100,0.576627709085,0.887632346105,0.503630929366,0.892849922265,0.0402686372176,0.959731362782,IGH,0.102948677314
597,lighter_rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.lighter.sh,21,0,1381,9000,0,0,0,0,10381,0,1017057,21043,0,0,0,0,0,1038100,Lighter,8,100,0.0,,0.0,0.979729313168,,,IGH,0.0
598,lighter_rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.lighter.sh,21,1,3649,24004,16,116,0,0,27786,4900,2722720,50803,20,157,0,0,0,2778600,Lighter,128,100,0.0879665368113,0.968953925252,0.0851480171625,0.981652630821,,,IGH,0.0
599,lighter_rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,7163,46911,0,0,0,0,54074,0,5299534,107866,0,0,0,0,0,5407400,Lighter,32,100,0.0,,0.0,0.980052150756,,,IGH,0.0
600,lighter_rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.lighter.sh,21,9,6421,41818,34,351,1,0,48634,18487,4765730,78558,49,576,1,0,0,4863401,Lighter,64,100,0.190499252924,0.969733529165,0.184553557628,0.983718389662,,,IGH,0.0
601,musket_rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.musket.sh,21,228,6433,41678,43,136,0,0,48518,9742,4754707,87126,49,176,0,0,0,4851800,Musket,128,100,0.100569847628,0.982254486792,0.0987529421481,0.981996166371,,,IGH,0.0
602,musket_rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.musket.sh,22,4600,826,586,35,1133,0,0,7180,12834,700970,1411,92,2693,0,0,0,718000,Musket,1,100,0.900947700948,0.826560185483,0.711898911899,0.994155988858,,,IGH,0.0
603,musket_rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.musket.sh,21,20670,3450,1838,223,2147,0,0,28328,53312,2771184,3118,343,4843,0,0,0,2832800,Musket,4,100,0.94474570264,0.916722551801,0.858922558923,0.997068624682,,,IGH,0.0
604,lighter_rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1524,9749,7,48,0,0,11328,407,1110081,22254,7,51,0,0,0,1132800,Lighter,16,100,0.0179603724461,0.88864628821,0.0157098098054,0.980303672316,,,IGH,0.0
605,lighter_rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.lighter.sh,23,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000,Lighter,1,100,0.0,,0.0,0.980032033426,,,IGH,0.0
606,lighter_rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.lighter.sh,22,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000,Lighter,2,100,0.0,,0.0,0.979959610028,,,IGH,0.0
607,lighter_rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.lighter.sh,22,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800,Lighter,4,100,0.0,,0.0,0.979958698108,,,IGH,0.0
608,musket_rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.musket.sh,23,4567,821,638,38,1116,0,0,7180,12667,701083,1583,87,2580,0,0,0,718000,Musket,1,100,0.888912280702,0.830786384207,0.707859649123,0.994080779944,,,IGH,0.0
609,fiona_rep.seq_sim_rl_75_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,23,6782,10238,23437,2962,3598,210,89,47227,33740,3464728,33344,3987,5979,300,90,5,3542173,Fiona,32,50,0.502951523463,0.843099527724,0.40935245364,0.98766292282,0.0526315789474,0.947368421053,IGH,2.68196951419e-05
610,lighter_rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.lighter.sh,24,166,18664,65624,69,825,0,0,85348,3910,6271973,124211,72,934,0,0,0,6401100,Lighter,16,75,0.0305180259286,0.807184145334,0.0232280422413,0.980438205933,,,IGH,0.0
611,musket_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.musket.sh,24,25134,7606,2298,174,2164,2,2,37378,50428,2743133,5330,256,4200,3,3,0,2803353,Musket,4,75,0.904408336024,0.923065658692,0.829029018257,0.996507039963,0.0,1.0,IGH,1.07014707031e-06
612,musket_rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.musket.sh,22,10354,1772,1001,95,1138,0,0,14360,26741,1404682,1895,142,2540,0,0,0,1436000,Musket,2,100,0.933824556502,0.913254328746,0.845125017461,0.996812674095,,,IGH,0.0
613,musket_rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.musket.sh,22,20779,3487,2086,196,1780,0,0,28328,53152,2772163,3325,296,3864,0,0,0,2832800,Musket,4,100,0.941126476265,0.9322295496,0.872709244471,0.997357737927,,,IGH,0.0
614,musket_rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.musket.sh,21,38129,7125,7360,362,2993,1,0,55970,101387,5478376,10489,545,6202,2,0,0,5597001,Musket,8,100,0.906244413458,0.942337184337,0.850790160535,0.996920136337,,,IGH,0.0
615,lighter_rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.lighter.sh,22,0,429,2950,0,0,0,0,3379,0,331082,6818,0,0,0,0,0,337900,Lighter,8,100,0.0,,0.0,0.979822432672,,,IGH,0.0
616,lighter_rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.lighter.sh,23,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000,Lighter,2,100,0.0,,0.0,0.979959610028,,,IGH,0.0
617,lighter_rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.lighter.sh,21,34,6341,41176,27,424,0,0,48002,1938,4704063,93699,28,472,0,0,0,4800200,Lighter,16,100,0.0202641237178,0.804149377593,0.0153287953407,0.980376025999,,,IGH,0.0
618,musket_rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq,run.musket.sh,22,70888,51283,16870,366,3927,3,0,143337,107654,7017098,35512,498,6085,6,0,0,7166853,Musket,16,50,0.751952279172,0.946450393424,0.709407261501,0.994125594595,,,IGH,0.0
619,musket_rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.musket.sh,20,8330,1513,1690,67,407,0,0,12007,21620,1175737,2293,98,952,0,0,0,1200700,Musket,8,100,0.904110734747,0.957823852561,0.864299753272,0.997215790789,,,IGH,0.0
620,lighter_rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.lighter.sh,23,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800,Lighter,4,100,0.0,,0.0,0.979958698108,,,IGH,0.0
621,musket_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.musket.sh,21,27844,9327,4865,199,1215,0,0,43450,57516,3191113,7557,265,2299,0,0,0,3258750,Musket,16,75,0.883868885713,0.961564824877,0.848539332749,0.996894207902,,,IGH,0.0
622,musket_rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.musket.sh,23,10297,1760,922,90,1291,0,0,14360,26641,1404412,1995,142,2810,0,0,0,1436000,Musket,2,100,0.930332448666,0.904587280568,0.832204218466,0.996555013928,,,IGH,0.0
623,bfc_rep.seq_sim_rl_50_cov_32_1_22.corrected.fastq.gz,run.bfc.sh,22,5494,161564,275650,89,2567,1,1,445365,24701,21817709,420981,214,4644,1,1,0,22268251,Bfc,32,50,0.0554229248657,0.841716077149,0.0450006955632,0.980876764861,0.0,1.0,IGH,4.49069843878e-08
624,musket_rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.musket.sh,22,7766,2617,1219,69,338,0,0,12009,15870,882175,2023,85,522,0,0,0,900675,Musket,16,75,0.886939026435,0.968155197657,0.857765606662,0.997079967802,,,IGH,0.0
625,musket_rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.musket.sh,19,7577,2839,10278,96,726,0,0,21516,26698,2107488,16353,120,941,0,0,0,2151600,Musket,16,100,0.620148196325,0.965953905713,0.598290399758,0.991906488195,,,IGH,0.0
626,lighter_rep.seq_sim_rl_75_cov_32_1_19.corrected.fastq.gz,run.lighter.sh,19,0,29784,105554,0,0,0,0,135338,0,9946822,203528,0,0,0,0,0,10150350,Lighter,32,75,0.0,,0.0,0.979948671721,,,IGH,0.0
627,lighter_rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.lighter.sh,24,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000,Lighter,1,100,0.0,,0.0,0.980032033426,,,IGH,0.0
628,lighter_rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,8,14,0,0,0,0,22,0,1617,33,0,0,0,0,0,1650,Lighter,32,75,0.0,,0.0,0.98,,,IGH,0.0
629,lighter_rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.lighter.sh,24,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000,Lighter,2,100,0.0,,0.0,0.979959610028,,,IGH,0.0
630,musket_rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.musket.sh,24,5065,891,524,37,663,0,0,7180,13114,702252,1157,66,1411,0,0,0,718000,Musket,1,100,0.918926494289,0.902857142857,0.820054656296,0.996331476323,,,IGH,0.0
631,musket_rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.musket.sh,22,30241,5635,5522,231,2308,0,0,43937,80091,4300601,7922,352,4734,0,0,0,4393700,Musket,8,100,0.909990569575,0.944190981432,0.856203060911,0.997039397319,,,IGH,0.0
