,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
421,lighter_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
422,lighter_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
423,lighter_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
424,lighter_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
425,lighter_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
427,lighter_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
428,lighter_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
429,lighter_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
430,lighter_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
431,lighter_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
432,lighter_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
433,lighter_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
434,lighter_t1_wgsim_rl__cov_1.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
436,lighter_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
437,lighter_t1_wgsim_rl__cov_2.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
438,lighter_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
439,musket_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.musket.sh,12,66,21126,13953,6,11530,19,10,46700,2562,4583452,20654,315,62988,45,13,0,4670029,Musket,1X,100,0.110354927636,0.0390578550194,-2.6047122674,0.982009747691,T1,2.78370862365e-06,0.0
441,lighter_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
442,lighter_t1_wgsim_rl__cov_4.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
443,musket_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.musket.sh,12,70,20192,13041,9,13373,15,8,46700,2584,4573299,20383,358,73354,33,11,0,4670022,Musket,2X,100,0.112509252406,0.0340129786366,-3.08281447294,0.979841850852,T1,2.3554492891e-06,0.0
444,lighter_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
445,musket_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.musket.sh,14,72,22461,14874,6,9268,19,8,46700,2437,4596711,20833,261,49735,37,9,0,4670023,Musket,1X,100,0.104727116459,0.0466777758624,-2.03416415986,0.984823415217,T1,1.92718536932e-06,0.0
448,musket_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.musket.sh,14,72,22243,14449,8,9914,14,9,46700,2422,4594177,20635,268,52480,23,13,0,4670018,Musket,2X,100,0.105044021338,0.0440964952208,-2.17205187145,0.98427864732,T1,2.78371518054e-06,0.0
449,musket_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.musket.sh,12,118,16408,10790,9,19353,22,5,46700,2897,4531494,19771,514,115295,53,6,0,4670030,Musket,4X,100,0.127801305806,0.0244999788575,-4.96078171872,0.970955432834,T1,1.28478832042e-06,0.0
450,musket_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.musket.sh,18,48,24372,16119,7,6142,12,4,46700,1818,4615470,21547,166,30982,28,6,0,4670017,Musket,1X,100,0.0778086882089,0.0553795540392,-1.24939011342,0.988709034678,T1,1.2847918969e-06,0.0
452,musket_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.musket.sh,16,57,23698,15662,7,7268,8,5,46700,2080,4608198,21249,202,38261,13,7,0,4670010,Musket,1X,100,0.08915941532,0.0515438370422,-1.55145955677,0.98720944923,T1,1.4989261265e-06,0.0
453,musket_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.musket.sh,16,60,23623,15419,4,7584,10,5,46700,2077,4606850,21051,197,39812,19,8,0,4670014,Musket,2X,100,0.0898045658942,0.049560943018,-1.63239363542,0.986919311163,T1,1.713056963e-06,0.0
454,lighter_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
455,lighter_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
456,musket_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.musket.sh,16,91,22711,14757,4,9127,10,4,46700,2461,4600414,20489,232,46394,16,4,0,4670010,Musket,4X,100,0.107233115468,0.0503570624706,-1.91498910675,0.985624227785,T1,8.56529215141e-07,0.0
457,musket_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.musket.sh,19,37,24925,16458,5,5263,12,8,46700,1524,4619968,21858,149,26486,20,10,0,4670015,Musket,1X,100,0.0651783423146,0.0543703175169,-1.06842870584,0.989609669348,T1,2.14132074522e-06,0.0
458,lighter_t1_wgsim_rl__cov_8.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
461,musket_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.musket.sh,18,53,24129,15769,4,6734,11,6,46700,1882,4612996,21276,167,33663,24,9,0,4670017,Musket,2X,100,0.081267812419,0.0529112429363,-1.37339148458,0.988192976599,T1,1.92718784535e-06,0.0
463,lighter_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
464,musket_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.musket.sh,20,31,25156,16633,6,4864,10,6,46700,1374,4623012,22024,133,23446,15,7,0,4670011,Musket,1X,100,0.058722967775,0.0553251459634,-0.943969570049,0.990230215732,T1,1.49892580553e-06,0.0
465,musket_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.musket.sh,14,96,20722,13462,2,12394,24,5,46700,2674,4581940,20206,302,64850,51,6,0,4670029,Musket,4X,100,0.116870629371,0.0395708472068,-2.71971153846,0.981709963685,T1,1.28478859553e-06,0.0
466,lighter_t1_wgsim_rl__cov_32.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
468,musket_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.musket.sh,19,55,24286,15879,5,6466,9,4,46700,1805,4615032,21366,154,31631,18,7,0,4670013,Musket,2X,100,0.0778990980104,0.0539546840438,-1.28798929697,0.988613307929,T1,1.49892516359e-06,0.0
469,lighter_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
470,musket_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.musket.sh,18,80,23678,15406,5,7522,9,4,46700,2133,4609272,20865,184,37536,15,5,0,4670010,Musket,4X,100,0.0927471954083,0.0537496220139,-1.54004696061,0.987450776337,T1,1.07066151893e-06,0.0
471,musket_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.musket.sh,12,122,14402,9334,13,22794,35,10,46700,3064,4502242,19406,670,144568,90,10,0,4670050,Musket,8X,100,0.136359590565,0.0207416633948,-6.30146862483,0.964723289901,T1,2.14130469695e-06,0.0
472,lighter_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
473,lighter_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
474,musket_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.musket.sh,19,65,24173,15754,4,6694,10,3,46700,1877,4613731,21135,170,33076,19,3,0,4670011,Musket,4X,100,0.0815661394055,0.0536715086355,-1.35659655832,0.988350562772,T1,6.42396773798e-07,0.0
475,musket_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.musket.sh,20,67,24317,15802,2,6504,8,5,46700,1858,4615244,21165,165,31559,12,6,0,4670009,Musket,4X,100,0.0807019067889,0.0555804840109,-1.29057898623,0.988670899778,T1,1.28479409783e-06,0.0
477,musket_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.musket.sh,12,276,26968,15882,63,3506,5,0,46700,768,4638211,22427,174,8402,36,0,0,4670018,Musket,16X,100,0.0331105841776,0.0834238540083,-0.330674714378,0.993353558809,T1,0.0,
478,musket_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.musket.sh,20,47,24613,16127,5,5898,10,3,46700,1637,4618254,21534,154,28406,25,6,0,4670016,Musket,2X,100,0.0706486556471,0.0544432619396,-1.15635924216,0.989266632063,T1,1.28479217202e-06,0.0
479,musket_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.musket.sh,16,126,22308,14334,5,9913,14,7,46700,2627,4598080,20269,244,48765,22,8,0,4670015,Musket,8X,100,0.114736198463,0.0510950324814,-2.01607267645,0.985158934179,T1,1.71305659618e-06,0.0
480,musket_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.musket.sh,14,130,19490,12525,6,14525,24,9,46700,2820,4569841,19960,360,76994,41,9,0,4670025,Musket,8X,100,0.123792800702,0.035314006637,-3.25790166813,0.97915128934,T1,1.92718454398e-06,0.0
482,musket_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.musket.sh,19,99,23533,15287,3,7769,9,4,46700,2292,4610163,20647,185,36704,14,4,0,4670009,Musket,8X,100,0.0999171716291,0.0587541655986,-1.50076289289,0.987675826749,T1,8.56529398551e-07,0.0
483,musket_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.musket.sh,14,1247,24334,12312,109,8685,13,3,46700,3251,4616564,19678,440,30042,43,7,0,4670025,Musket,16X,100,0.141785511797,0.0975221982241,-1.17030834315,0.989248451561,T1,1.49892131198e-06,0.0
485,lighter_t1_wgsim_rl__cov_16.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
489,lighter_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
490,musket_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.musket.sh,18,108,23214,15058,2,8308,10,4,46700,2422,4606860,20541,177,39989,18,4,0,4670011,Musket,8X,100,0.105474023429,0.0570835984822,-1.63676348909,0.986995962108,T1,8.5652903173e-07,0.0
493,musket_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.musket.sh,18,148,22866,14889,8,8774,15,6,46700,2620,4604370,20518,231,42246,24,6,0,4670015,Musket,16X,100,0.113233641628,0.0583648919581,-1.71363125594,0.986504326003,T1,1.28479244713e-06,0.0
494,lighter_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16X,100,0.0,,0.0,0.994995931478,T1,0.0,
496,lighter_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
507,lighter_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
509,musket_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.musket.sh,19,153,23106,15021,8,8398,14,8,46700,2516,4607032,20656,197,39582,24,10,0,4670017,Musket,16X,100,0.108579319869,0.0597312568254,-1.60063870188,0.987051653131,T1,2.14131982817e-06,0.0
510,musket_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.musket.sh,16,6583,21493,5581,88,12935,20,5,46700,12416,4588374,10363,590,58223,61,7,0,4670034,Musket,16X,100,0.545063435621,0.175615275813,-2.01360902586,0.985172698957,T1,1.49891842329e-06,0.0
511,lighter_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
513,lighter_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
517,lighter_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
518,musket_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.musket.sh,18,14316,27896,3143,37,1308,0,0,46700,19332,4643855,4007,61,2745,0,0,0,4670000,Musket,32X,100,0.828313123956,0.875662454138,0.710698830284,0.99854111349,T1,0.0,
521,lighter_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
522,lighter_t1_wgsim_rl__cov_32.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32X,100,0.0,,0.0,0.994989293362,T1,0.0,
523,musket_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.musket.sh,12,279,28057,16588,60,1713,3,0,46700,662,4643548,22642,96,3048,8,0,0,4670004,Musket,32X,100,0.0284071404051,0.178052716514,-0.102729145211,0.99447666426,T1,0.0,
524,musket_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.musket.sh,19,15037,27985,2576,33,1068,1,0,46700,20118,4644546,3229,53,2052,4,0,0,4670002,Musket,32X,100,0.861695292757,0.907278794985,0.773632586628,0.998856959804,T1,0.0,
547,musket_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.musket.sh,14,1500,27361,13772,102,3963,2,0,46700,3142,4637742,20052,206,8853,10,0,0,4670005,Musket,32X,100,0.135466068811,0.261724281549,-0.246658618608,0.993764246505,T1,0.0,
548,musket_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.musket.sh,16,9472,27739,7120,55,2311,3,0,46700,13844,4640943,9432,124,5654,6,0,0,4670003,Musket,32X,100,0.594775734662,0.709803117309,0.351606805293,0.996741757982,T1,0.0,
976,musket_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.musket.sh,20,88,23971,15604,1,7027,9,3,46700,2120,4613506,20848,172,33345,15,3,0,4670009,Musket,8X,100,0.0923023336816,0.0597519729425,-1.3601532567,0.98835484043,T1,6.42397048914e-07,0.0
977,musket_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.musket.sh,20,115,23528,15330,5,7706,16,7,46700,2340,4610155,20849,180,36460,25,7,0,4670016,Musket,16X,100,0.100909914183,0.0602704443014,-1.47246539307,0.987682911579,T1,1.49892420069e-06,0.0
978,musket_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.musket.sh,21,48,24940,16527,7,5168,10,4,46700,1503,4621719,21901,127,24739,17,5,0,4670011,Musket,1X,100,0.0642197914886,0.0572375185651,-0.993548111434,0.989980965784,T1,1.07066128966e-06,0.0
979,musket_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.musket.sh,21,60,24713,16156,6,5759,6,3,46700,1623,4619510,21557,145,27157,11,6,0,4670009,Musket,2X,100,0.0700172562554,0.0563717828488,-1.10202761001,0.989534067279,T1,1.28479409783e-06,0.0
980,musket_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.musket.sh,22,46,25221,16761,5,4657,10,4,46700,1354,4624504,22063,114,21950,25,5,0,4670015,Musket,1X,100,0.0578212409788,0.058039350165,-0.880599564419,0.990544569985,T1,1.07066037261e-06,0.0
981,musket_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.musket.sh,23,33,25779,17104,6,3762,16,9,46700,988,4629671,22454,89,16777,30,12,0,4670021,Musket,1X,100,0.0421465745244,0.0555212138241,-0.674814435628,0.991571344112,T1,2.56958159289e-06,0.0
982,musket_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.musket.sh,22,41,25048,16449,2,5149,11,5,46700,1399,4623080,21799,127,23579,24,9,0,4670017,Musket,2X,100,0.0603069230106,0.0559555235581,-0.957151478576,0.990248857766,T1,1.92718784535e-06,0.0
983,musket_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.musket.sh,21,57,24679,16096,4,5856,8,3,46700,1685,4618872,21363,134,27938,13,3,0,4670008,Musket,4X,100,0.0731082957306,0.0568565258469,-1.13962165915,0.989410938911,T1,6.42397186472e-07,0.0
984,musket_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.musket.sh,24,35,26003,17283,7,3357,15,8,46700,838,4632271,22619,74,14179,26,12,0,4670019,Musket,1X,100,0.0357249435137,0.0557069733431,-0.569851217121,0.992096391899,T1,2.56958269335e-06,0.0
985,musket_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.musket.sh,21,84,24193,15744,2,6667,10,5,46700,2006,4615869,20973,161,30980,16,6,0,4670011,Musket,8X,100,0.0872970973498,0.0607841948973,-1.26158666609,0.9888360006,T1,1.2847935476e-06,0.0
986,musket_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.musket.sh,23,37,25534,16824,3,4297,5,3,46700,1124,4627028,22080,93,19668,10,4,0,4670007,Musket,2X,100,0.048439924151,0.0540332660321,-0.799603516635,0.991037486668,T1,8.56529765373e-07,0.0
987,musket_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.musket.sh,24,39,25549,16840,2,4264,6,4,46700,1154,4627827,22081,90,18839,11,7,0,4670009,Musket,2X,100,0.0496664514741,0.0576884623075,-0.761609640628,0.991214577959,T1,1.49892644747e-06,0.0
